"serial_num","gearcode","gearqty","gearsize","lat_degree","lat_minute","lat_second","lon_degree","lon_minute","lon_second","ntows","species_id","port_landed","date.sail","date.land","permit","lat","lon","area","vtr","haulstart","haulend","kept","discarded","vessel","species"
1198521905022200,"GILLNET",20,300,41,1,1,-71,6,1,1,"SKBARNW","CHATHAM",2020-05-02 19:18:10,2020-05-04 19:07:24,"119852",41.0169444444444,-71.1002777777778,537,"11985219050222",2020-05-03 19:05:48,2020-05-03 19:07:01,380,NA,"V12","BARNDOOR SKATE"
1198521905070000,"GILLNET",20,300,41,1,1,-71,0,1,1,"CRJ","",2020-05-06 19:20:50,2020-05-08 19:07:32,"119852",41.0169444444444,-71.0002777777778,537,"11985219050700",2020-05-07 19:05:47,2020-05-07 19:07:08,NA,10,"V12","JONAH CRAB"
1198521905070000,"GILLNET",20,300,41,1,1,-71,0,1,1,"DGSP","",2020-05-06 19:20:50,2020-05-08 19:07:32,"119852",41.0169444444444,-71.0002777777778,537,"11985219050700",2020-05-07 19:05:47,2020-05-07 19:07:08,NA,15,"V12","SPINY DOGFISH"
1198521905070000,"GILLNET",20,300,41,1,1,-71,0,1,1,"MONK","CHATHAM",2020-05-06 19:20:50,2020-05-08 19:07:32,"119852",41.0169444444444,-71.0002777777778,537,"11985219050700",2020-05-07 19:05:47,2020-05-07 19:07:08,10200,150,"V12","GOOSEFISH"
1198521905070000,"GILLNET",20,300,41,1,1,-71,0,1,1,"SHPB","",2020-05-06 19:20:50,2020-05-08 19:07:32,"119852",41.0169444444444,-71.0002777777778,537,"11985219050700",2020-05-07 19:05:47,2020-05-07 19:07:08,NA,80,"V12","PORBEAGLE"
1198521905070000,"GILLNET",20,300,41,1,1,-71,0,1,1,"FLUKE","",2020-05-06 19:20:50,2020-05-08 19:07:32,"119852",41.0169444444444,-71.0002777777778,537,"11985219050700",2020-05-07 19:05:47,2020-05-07 19:07:08,NA,75,"V12","SUMMER FLOUNDER"
1198521905070000,"GILLNET",20,300,41,1,1,-71,0,1,1,"TILEG","CHATHAM",2020-05-06 19:20:50,2020-05-08 19:07:32,"119852",41.0169444444444,-71.0002777777778,537,"11985219050700",2020-05-07 19:05:47,2020-05-07 19:07:08,55,NA,"V12","GOLDEN TILEFISH"
1198521905070000,"GILLNET",20,300,41,1,1,-71,0,1,1,"SKBARN","",2020-05-06 19:20:50,2020-05-08 19:07:32,"119852",41.0169444444444,-71.0002777777778,537,"11985219050700",2020-05-07 19:05:47,2020-05-07 19:07:08,NA,135,"V12","BARNDOOR SKATE"
1198521905070000,"GILLNET",20,300,41,1,1,-71,0,1,1,"SKWINW","CHATHAM",2020-05-06 19:20:50,2020-05-08 19:07:32,"119852",41.0169444444444,-71.0002777777778,537,"11985219050700",2020-05-07 19:05:47,2020-05-07 19:07:08,755,NA,"V12","WINTER SKATE"
1198521905070000,"GILLNET",20,300,41,1,1,-71,0,1,1,"SKBARNW","CHATHAM",2020-05-06 19:20:50,2020-05-08 19:07:32,"119852",41.0169444444444,-71.0002777777778,537,"11985219050700",2020-05-07 19:05:47,2020-05-07 19:07:08,475,NA,"V12","BARNDOOR SKATE"
1198521905082300,"GILLNET",20,300,41,1,1,-71,0,1,1,"DGSP","",2020-05-08 19:19:37,2020-05-10 19:10:43,"119852",41.0169444444444,-71.0002777777778,537,"11985219050823",2020-05-09 19:05:32,2020-05-09 19:06:43,NA,10,"V12","SPINY DOGFISH"
1198521905082300,"GILLNET",20,300,41,1,1,-71,0,1,1,"MONK","CHATHAM",2020-05-08 19:19:37,2020-05-10 19:10:43,"119852",41.0169444444444,-71.0002777777778,537,"11985219050823",2020-05-09 19:05:32,2020-05-09 19:06:43,7100,45,"V12","GOOSEFISH"
1198521905082300,"GILLNET",20,300,41,1,1,-71,0,1,1,"FLUKE","",2020-05-08 19:19:37,2020-05-10 19:10:43,"119852",41.0169444444444,-71.0002777777778,537,"11985219050823",2020-05-09 19:05:32,2020-05-09 19:06:43,NA,150,"V12","SUMMER FLOUNDER"
1198521905082300,"GILLNET",20,300,41,1,1,-71,0,1,1,"SKWIN","",2020-05-08 19:19:37,2020-05-10 19:10:43,"119852",41.0169444444444,-71.0002777777778,537,"11985219050823",2020-05-09 19:05:32,2020-05-09 19:06:43,NA,10,"V12","WINTER SKATE"
1198521905082300,"GILLNET",20,300,41,1,1,-71,0,1,1,"SKBARN","",2020-05-08 19:19:37,2020-05-10 19:10:43,"119852",41.0169444444444,-71.0002777777778,537,"11985219050823",2020-05-09 19:05:32,2020-05-09 19:06:43,NA,20,"V12","BARNDOOR SKATE"
1198521905082300,"GILLNET",20,300,41,1,1,-71,0,1,1,"SKWINW","CHATHAM",2020-05-08 19:19:37,2020-05-10 19:10:43,"119852",41.0169444444444,-71.0002777777778,537,"11985219050823",2020-05-09 19:05:32,2020-05-09 19:06:43,245,NA,"V12","WINTER SKATE"
1198521905082300,"GILLNET",20,300,41,1,1,-71,0,1,1,"SKBARNW","CHATHAM",2020-05-08 19:19:37,2020-05-10 19:10:43,"119852",41.0169444444444,-71.0002777777778,537,"11985219050823",2020-05-09 19:05:32,2020-05-09 19:06:43,300,NA,"V12","BARNDOOR SKATE"
1198521905160200,"GILLNET",20,300,41,0,1,-71,8,1,1,"CRJ","",2020-05-15 19:22:46,2020-05-17 19:15:59,"119852",41.0002777777778,-71.1336111111111,537,"11985219051602",2020-05-16 19:11:50,2020-05-16 19:12:50,NA,85,"V12","JONAH CRAB"
1198521905160200,"GILLNET",20,300,41,0,1,-71,8,1,1,"LOB","",2020-05-15 19:22:46,2020-05-17 19:15:59,"119852",41.0002777777778,-71.1336111111111,537,"11985219051602",2020-05-16 19:11:50,2020-05-16 19:12:50,NA,1,"V12","AMERICAN LOBSTER"
1198521905160200,"GILLNET",20,300,41,0,1,-71,8,1,1,"LOB","CHATHAM",2020-05-15 19:22:46,2020-05-17 19:15:59,"119852",41.0002777777778,-71.1336111111111,537,"11985219051602",2020-05-16 19:11:50,2020-05-16 19:12:50,22,18,"V12","AMERICAN LOBSTER"
1198521905160200,"GILLNET",20,300,41,0,1,-71,8,1,1,"MONK","CHATHAM",2020-05-15 19:22:46,2020-05-17 19:15:59,"119852",41.0002777777778,-71.1336111111111,537,"11985219051602",2020-05-16 19:11:50,2020-05-16 19:12:50,9870,1404,"V12","GOOSEFISH"
1198521905160200,"GILLNET",20,300,41,0,1,-71,8,1,1,"SKWIN","",2020-05-15 19:22:46,2020-05-17 19:15:59,"119852",41.0002777777778,-71.1336111111111,537,"11985219051602",2020-05-16 19:11:50,2020-05-16 19:12:50,NA,10,"V12","WINTER SKATE"
1198521905160200,"GILLNET",20,300,41,0,1,-71,8,1,1,"SKBARN","",2020-05-15 19:22:46,2020-05-17 19:15:59,"119852",41.0002777777778,-71.1336111111111,537,"11985219051602",2020-05-16 19:11:50,2020-05-16 19:12:50,NA,85,"V12","BARNDOOR SKATE"
1198521905160200,"GILLNET",20,300,41,0,1,-71,8,1,1,"SKWINW","CHATHAM",2020-05-15 19:22:46,2020-05-17 19:15:59,"119852",41.0002777777778,-71.1336111111111,537,"11985219051602",2020-05-16 19:11:50,2020-05-16 19:12:50,145,NA,"V12","WINTER SKATE"
1198521905160200,"GILLNET",20,300,41,0,1,-71,8,1,1,"SKBARNW","CHATHAM",2020-05-15 19:22:46,2020-05-17 19:15:59,"119852",41.0002777777778,-71.1336111111111,537,"11985219051602",2020-05-16 19:11:50,2020-05-16 19:12:50,250,NA,"V12","BARNDOOR SKATE"
1198521905261400,"JIG",7,NA,40,6,1,-67,16,1,1,"COD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2669444444444,561,"11985219052614",2020-05-27 19:07:18,2020-05-27 19:14:34,977,NA,"V12","ATLANTIC COD"
1198521905261400,"JIG",7,NA,40,6,1,-67,16,1,1,"COD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2669444444444,561,"11985219052614",2020-05-27 19:07:18,2020-05-27 19:14:34,226,67,"V12","ATLANTIC COD"
1198521905261400,"JIG",7,NA,40,6,1,-67,16,1,1,"HAL","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2669444444444,561,"11985219052614",2020-05-27 19:07:18,2020-05-27 19:14:34,45,NA,"V12","ATLANTIC HALIBUT"
1198521905261400,"JIG",7,NA,40,6,1,-67,16,1,1,"HADD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2669444444444,561,"11985219052614",2020-05-27 19:07:18,2020-05-27 19:14:34,2,NA,"V12","HADDOCK"
1198521905261400,"JIG",7,NA,40,6,1,-67,16,1,1,"POLL","",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2669444444444,561,"11985219052614",2020-05-27 19:07:18,2020-05-27 19:14:34,NA,2,"V12","POLLOCK"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"COD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,2710,NA,"V12","ATLANTIC COD"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"COD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,627,27,"V12","ATLANTIC COD"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"HAL","",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,NA,50,"V12","ATLANTIC HALIBUT"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"LOB","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,8,NA,"V12","AMERICAN LOBSTER"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"CUSK","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,5,NA,"V12","CUSK"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"DGSP","",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,NA,2750,"V12","SPINY DOGFISH"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"FLBB","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,38,NA,"V12","WINTER FLOUNDER"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"HADD","",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,NA,1,"V12","HADDOCK"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"HADD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,24,1,"V12","HADDOCK"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"MONK","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,73,NA,"V12","GOOSEFISH"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"POLL","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,335,6,"V12","POLLOCK"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"SKWINW","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,69,NA,"V12","WINTER SKATE"
1198521905261400,"GILLNET",6,300,40,6,1,-67,15,1,1,"SKBARNW","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-27 19:14:52,2020-05-27 19:15:29,5,NA,"V12","BARNDOOR SKATE"
1198521905261400,"GILLNET",10,300,40,6,1,-67,15,1,1,"COD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:06:43,2020-05-28 19:07:18,202,NA,"V12","ATLANTIC COD"
1198521905261400,"GILLNET",10,300,40,6,1,-67,15,1,1,"COD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:06:43,2020-05-28 19:07:18,47,NA,"V12","ATLANTIC COD"
1198521905261400,"GILLNET",10,300,40,6,1,-67,15,1,1,"HAL","",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:06:43,2020-05-28 19:07:18,NA,50,"V12","ATLANTIC HALIBUT"
1198521905261400,"GILLNET",10,300,40,6,1,-67,15,1,1,"LOB","",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:06:43,2020-05-28 19:07:18,NA,4,"V12","AMERICAN LOBSTER"
1198521905261400,"GILLNET",10,300,40,6,1,-67,15,1,1,"DGSP","",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:06:43,2020-05-28 19:07:18,NA,500,"V12","SPINY DOGFISH"
1198521905261400,"GILLNET",10,300,40,6,1,-67,15,1,1,"HADD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:06:43,2020-05-28 19:07:18,8,4,"V12","HADDOCK"
1198521905261400,"GILLNET",10,300,40,6,1,-67,15,1,1,"MONK","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:06:43,2020-05-28 19:07:18,40,NA,"V12","GOOSEFISH"
1198521905261400,"GILLNET",10,300,40,6,1,-67,15,1,1,"POLL","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:06:43,2020-05-28 19:07:18,20,NA,"V12","POLLOCK"
1198521905261400,"JIG",6,NA,40,6,1,-67,15,1,1,"COD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:09:03,2020-05-28 19:10:22,40,NA,"V12","ATLANTIC COD"
1198521905261400,"JIG",6,NA,40,6,1,-67,15,1,1,"COD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:09:03,2020-05-28 19:10:22,9,5,"V12","ATLANTIC COD"
1198521905261400,"JIG",6,NA,40,6,1,-67,15,1,1,"HAL","",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:09:03,2020-05-28 19:10:22,NA,50,"V12","ATLANTIC HALIBUT"
1198521905261400,"JIG",6,NA,40,6,1,-67,15,1,1,"HADD","CHATHAM",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:09:03,2020-05-28 19:10:22,2,NA,"V12","HADDOCK"
1198521905261400,"JIG",6,NA,40,6,1,-67,15,1,1,"POLL","",2020-05-26 19:14:04,2020-05-28 19:13:03,"119852",40.1002777777778,-67.2502777777778,561,"11985219052614",2020-05-28 19:09:03,2020-05-28 19:10:22,NA,1,"V12","POLLOCK"
1198521905311700,"JIG",6,NA,40,6,1,-67,14,1,1,"COD","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:06:40,2020-06-01 19:12:23,296,NA,"V12","ATLANTIC COD"
1198521905311700,"JIG",6,NA,40,6,1,-67,14,1,1,"COD","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:06:40,2020-06-01 19:12:23,179,27,"V12","ATLANTIC COD"
1198521905311700,"JIG",6,NA,40,6,1,-67,14,1,1,"HAL","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:06:40,2020-06-01 19:12:23,60,NA,"V12","ATLANTIC HALIBUT"
1198521905311700,"JIG",6,NA,40,6,1,-67,14,1,1,"HADD","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:06:40,2020-06-01 19:12:23,2,NA,"V12","HADDOCK"
1198521905311700,"JIG",6,NA,40,6,1,-67,14,1,1,"POLL","",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:06:40,2020-06-01 19:12:23,NA,2,"V12","POLLOCK"
1198521905311700,"GILLNET",6,300,40,6,1,-67,14,1,1,"COD","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:12:35,2020-06-01 19:13:03,626,NA,"V12","ATLANTIC COD"
1198521905311700,"GILLNET",6,300,40,6,1,-67,14,1,1,"COD","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:12:35,2020-06-01 19:13:03,379,19,"V12","ATLANTIC COD"
1198521905311700,"GILLNET",6,300,40,6,1,-67,14,1,1,"HAL","",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:12:35,2020-06-01 19:13:03,NA,30,"V12","ATLANTIC HALIBUT"
1198521905311700,"GILLNET",6,300,40,6,1,-67,14,1,1,"LOB","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:12:35,2020-06-01 19:13:03,4,NA,"V12","AMERICAN LOBSTER"
1198521905311700,"GILLNET",6,300,40,6,1,-67,14,1,1,"DGSP","",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:12:35,2020-06-01 19:13:03,NA,600,"V12","SPINY DOGFISH"
1198521905311700,"GILLNET",6,300,40,6,1,-67,14,1,1,"FLBB","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:12:35,2020-06-01 19:13:03,25,NA,"V12","WINTER FLOUNDER"
1198521905311700,"GILLNET",6,300,40,6,1,-67,14,1,1,"HADD","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:12:35,2020-06-01 19:13:03,2,NA,"V12","HADDOCK"
1198521905311700,"GILLNET",6,300,40,6,1,-67,14,1,1,"MONK","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:12:35,2020-06-01 19:13:03,31,NA,"V12","GOOSEFISH"
1198521905311700,"GILLNET",6,300,40,6,1,-67,14,1,1,"POLL","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:12:35,2020-06-01 19:13:03,470,4,"V12","POLLOCK"
1198521905311700,"GILLNET",6,300,40,6,1,-67,14,1,1,"SKWINW","CHATHAM",2020-05-31 19:13:53,2020-06-02 19:14:29,"119852",40.1002777777778,-67.2336111111111,561,"11985219053117",2020-06-01 19:12:35,2020-06-01 19:13:03,6,NA,"V12","WINTER SKATE"
1198521906171500,"JIG",6,NA,40,6,1,-67,12,1,1,"COD","CHATHAM",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:04:54,2020-06-18 19:06:31,236,NA,"V12","ATLANTIC COD"
1198521906171500,"JIG",6,NA,40,6,1,-67,12,1,1,"COD","CHATHAM",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:04:54,2020-06-18 19:06:31,527,31,"V12","ATLANTIC COD"
1198521906171500,"JIG",6,NA,40,6,1,-67,12,1,1,"HAL","CHATHAM",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:04:54,2020-06-18 19:06:31,80,NA,"V12","ATLANTIC HALIBUT"
1198521906171500,"JIG",6,NA,40,6,1,-67,12,1,1,"HADD","CHATHAM",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:04:54,2020-06-18 19:06:31,7,NA,"V12","HADDOCK"
1198521906171500,"JIG",6,NA,40,6,1,-67,12,1,1,"POLL","CHATHAM",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:04:54,2020-06-18 19:06:31,86,NA,"V12","POLLOCK"
1198521906171500,"JIG",6,NA,40,6,1,-67,12,1,1,"POLL","CHATHAM",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:04:54,2020-06-18 19:06:31,315,11,"V12","POLLOCK"
1198521906171500,"GILLNET",6,300,40,6,1,-67,12,1,1,"COD","CHATHAM",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:11:21,2020-06-18 19:11:53,534,NA,"V12","ATLANTIC COD"
1198521906171500,"GILLNET",6,300,40,6,1,-67,12,1,1,"COD","CHATHAM",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:11:21,2020-06-18 19:11:53,1190,5,"V12","ATLANTIC COD"
1198521906171500,"GILLNET",6,300,40,6,1,-67,12,1,1,"LOB","CHATHAM",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:11:21,2020-06-18 19:11:53,45,18,"V12","AMERICAN LOBSTER"
1198521906171500,"GILLNET",6,300,40,6,1,-67,12,1,1,"DGSP","",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:11:21,2020-06-18 19:11:53,NA,1450,"V12","SPINY DOGFISH"
1198521906171500,"GILLNET",6,300,40,6,1,-67,12,1,1,"FLBB","CHATHAM",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:11:21,2020-06-18 19:11:53,165,NA,"V12","WINTER FLOUNDER"
1198521906171500,"GILLNET",6,300,40,6,1,-67,12,1,1,"HADD","",2020-06-17 19:11:55,2020-06-20 19:08:07,"119852",40.1002777777778,-67.2002777777778,561,"11985219061715",2020-06-18 19:11:21,2020-06-18 19:11:53,NA,3,"V12","HADDOCK"
